/I7/VDD1V5 X,/I7/VDD1V5 Y,/I7/VDDP5V X,/I7/VDDP5V Y,/I7/VDDVS X,/I7/VDDVS Y
-40,5.348888869265697e-10,-40,1.683548723783174e-10,-40,1.341123612038416e-09
-35.2,5.47752744535671e-10,-35.2,1.683897388065546e-10,-35.2,1.342640141814865e-09
-30.4,5.647287409581048e-10,-30.4,1.684244403174336e-10,-30.4,1.344285249790358e-09
-25.6,5.872482423035734e-10,-25.6,1.684596953203713e-10,-25.6,1.345595314934256e-09
-20.8,6.171622208079332e-10,-20.8,1.684979836299819e-10,-20.8,1.347235188601463e-09
-16,6.568375230708216e-10,-16,1.685428062096836e-10,-16,1.348647544467251e-09
-11.2,7.092744592911589e-10,-11.2,1.685992803710485e-10,-11.2,1.350411007666741e-09
-6.399999999999999,7.782732326317931e-10,-6.399999999999999,1.686757517614388e-10,-6.399999999999999,1.351893486808458e-09
-1.6,8.686582483711363e-10,-1.6,1.687843436934858e-10,-1.6,1.353581098446533e-09
3.2,9.865059267627302e-10,3.2,1.689458171704829e-10,3.2,1.354765892690493e-09
8,1.140047419340908e-09,8,1.691919378355102e-10,8,1.356635862236221e-09
12.8,1.341228942767985e-09,12.8,1.695737295769373e-10,12.8,1.358420418381811e-09
17.6,1.596623518825138e-09,17.6,1.701781791512048e-10,17.6,1.359697330383373e-09
22.4,1.915923861265277e-09,22.4,1.71150454425566e-10,22.4,1.36121060165218e-09
27.2,2.315346549274808e-09,27.2,1.727454157384251e-10,27.2,1.363271270727938e-09
32,2.813471706199684e-09,32,1.754104972071776e-10,32,1.365098307520794e-09
36.8,3.431399976314724e-09,36.8,1.799176264303359e-10,36.8,1.367843555637354e-09
41.59999999999999,4.193379477074364e-09,41.59999999999999,1.874932775953895e-10,41.59999999999999,1.370863677921853e-09
46.39999999999999,5.127311266466353e-09,46.39999999999999,1.997838516009688e-10,46.39999999999999,1.374869594454859e-09
51.19999999999999,6.265139762433253e-09,51.19999999999999,2.178888171351784e-10,51.19999999999999,1.381565875930273e-09
55.99999999999999,7.643207167295548e-09,55.99999999999999,2.307388045014712e-10,55.99999999999999,1.398435106583686e-09
60.79999999999998,9.302562095061057e-09,60.79999999999998,2.453235281987264e-10,60.79999999999998,1.436650424002073e-09
65.59999999999998,1.128925971222801e-08,65.59999999999998,2.657422912166673e-10,65.59999999999998,1.495005412228564e-09
70.39999999999998,1.365460146765089e-08,70.39999999999998,2.9487230304471e-10,70.39999999999998,1.583803145616281e-09
75.19999999999997,1.645532188345825e-08,75.19999999999997,3.366002267441766e-10,75.19999999999997,1.717442064928299e-09
79.99999999999997,1.975380533475978e-08,79.99999999999997,3.96546365023652e-10,79.99999999999997,1.919270544956654e-09
84.79999999999997,2.361809678623233e-08,84.79999999999997,4.828826381378602e-10,84.79999999999997,2.223085025345575e-09
89.59999999999997,2.81220132611533e-08,89.59999999999997,6.075143251122507e-10,89.59999999999997,2.680327554439879e-09
94.39999999999996,3.334513097164343e-08,94.39999999999996,7.877851329958775e-10,94.39999999999996,3.368381539176283e-09
99.19999999999996,3.937273704177408e-08,99.19999999999996,1.04892426335992e-09,99.19999999999996,4.402638136560569e-09
104,4.629573097706528e-08,104,1.427533075565239e-09,104,5.951537742485165e-09
108.8,5.421047446332937e-08,108.8,1.97652534205154e-09,108.8,8.264432668903383e-09
113.6,6.321859007673548e-08,113.6,2.772062077009506e-09,113.6,1.170667273112514e-08
118.3999999999999,7.342672222254321e-08,118.3999999999999,3.92322638035183e-09,118.3999999999999,1.680577299159139e-08
123.1999999999999,8.494629755370313e-08,123.1999999999999,5.585394440272977e-09,123.1999999999999,2.432231976498158e-08
127.9999999999999,9.789334181014116e-08,127.9999999999999,7.978594370020334e-09,127.9999999999999,3.534534270509841e-08
132.8,1.123883796795099e-07,132.8,1.141249955789753e-08,132.8,5.141786331053419e-08
137.6,1.285563607075778e-07,137.6,1.632020656552741e-08,137.6,7.471870404058391e-08
142.4,1.465264985062053e-07,142.4,2.330354445132559e-08,142.4,1.082919951050141e-07
147.2,1.664319707988709e-07,147.2,3.319340558684878e-08,147.2,1.563682561015729e-07
152,1.884096327337527e-07,152,4.712951077166238e-08,152,2.247799084880501e-07
156.8,2.126003397366249e-07,156.8,6.666513331644221e-08,156.8,3.21515012157862e-07
161.6,2.391513256595238e-07,161.6,9.390367501258828e-08,161.6,4.574321941227507e-07
166.4,2.682226323376739e-07,166.4,1.316755956522806e-07,166.4,6.471979757175232e-07
171.2,2.999964710220519e-07,171.2,1.837661793190035e-07,171.2,9.104893782555841e-07
176.0000000000001,3.346808560910374e-07,176.0000000000001,2.552069115119862e-07,176.0000000000001,1.273533402274307e-06
180.8000000000001,3.725015412049528e-07,180.8000000000001,3.526460048587387e-07,180.8000000000001,1.771075831825703e-06
185.6000000000001,4.13691729759699e-07,185.6000000000001,4.84816816486696e-07,185.6000000000001,2.44887192276052e-06
190.4000000000001,4.584890401580333e-07,190.4000000000001,6.631266815555996e-07,190.4000000000001,3.366844580956117e-06
195.2000000000001,5.071378325717465e-07,195.2000000000001,9.023930407598605e-07,195.2000000000001,4.603088530726846e-06
200,5.598950452656768e-07,200,1.221758823594523e-06,200,6.259031036423634e-06
