/I6/VDD1V5 X,/I6/VDD1V5 Y,/I6/VDDP5V X,/I6/VDDP5V Y,/I6/VDDVS X,/I6/VDDVS Y
-40,1.057541451353969e-05,-40,-9.008598976299393e-11,-40,0.0003226462949419062
-35.2,1.076799250931439e-05,-35.2,-9.91100549315319e-11,-35.2,0.0003376273754185067
-30.4,1.095909525181055e-05,-30.4,-1.079484590205302e-10,-30.4,0.0003526106106969428
-25.6,1.114876469355013e-05,-25.6,-1.166038911158754e-10,-25.6,0.0003675835130454063
-20.8,1.133704503883991e-05,-20.8,-1.250777057238951e-10,-20.8,0.0003825349841009534
-16,1.152398290750569e-05,-16,-1.3337160174465e-10,-16,0.0003974551866419636
-11.2,1.1709629872465e-05,-11.2,-1.414871844059372e-10,-11.2,0.000412335430343329
-6.399999999999999,1.189404472120645e-05,-6.399999999999999,-1.494247154654828e-10,-6.399999999999999,0.0004271680624231987
-1.6,1.20772954429247e-05,-1.6,-1.571834020044736e-10,-1.6,0.0004419463720537097
3.2,1.225946094365436e-05,3.2,-1.647581323420946e-10,3.2,0.0004566644986713657
8,1.244063256166913e-05,8,-1.721403613780767e-10,8,0.0004713173536547016
12.8,1.262091513835617e-05,12.8,-1.793162244571978e-10,12.8,0.0004859005424474858
17.6,1.280042693187616e-05,17.6,-1.862622859325369e-10,17.6,0.000500410299675759
22.4,1.297929744138259e-05,22.4,-1.929476332824918e-10,22.4,0.0005148434290798567
27.2,1.31576635402072e-05,27.2,-1.993290136638302e-10,27.2,0.0005291972468210219
32,1.33356657614662e-05,32,-2.053543975950131e-10,32,0.0005434695310781639
36.8,1.351344564461186e-05,36.8,-2.109664484926974e-10,36.8,0.000557658480232714
41.59999999999999,1.369114538748823e-05,41.59999999999999,-2.161167191745938e-10,41.59999999999999,0.0005717626688360445
46.39999999999999,1.386891262561462e-05,46.39999999999999,-2.207947386007587e-10,46.39999999999999,0.0005857810146318844
51.19999999999999,1.40469136745959e-05,51.19999999999999,-2.25083871085036e-10,51.19999999999999,0.0005997127457403447
55.99999999999999,1.42253572802941e-05,55.99999999999999,-2.292694899133787e-10,55.99999999999999,0.0006135573699987412
60.79999999999998,1.440375320860195e-05,60.79999999999998,-2.340886547104098e-10,60.79999999999998,0.0006273141309345959
65.59999999999998,1.458403453265633e-05,65.59999999999998,-2.407900372560836e-10,65.59999999999998,0.000640984062152296
70.39999999999998,1.476598855017e-05,70.39999999999998,-2.52060770397414e-10,70.39999999999998,0.0006545668753748261
75.19999999999997,1.49503126873331e-05,75.19999999999997,-2.726355781144647e-10,75.19999999999997,0.0006680629932587699
79.99999999999997,1.513788839759584e-05,79.99999999999997,-3.107546650612763e-10,79.99999999999997,0.0006814730336272256
84.79999999999997,1.532976336155527e-05,84.79999999999997,-3.803555390159238e-10,84.79999999999997,0.0006947978012594234
89.59999999999997,1.552713852185441e-05,89.59999999999997,-5.044810061326823e-10,89.59999999999997,0.0007080382889068225
94.39999999999996,1.573135538426998e-05,94.39999999999996,-7.205046018581637e-10,94.39999999999996,0.0007211956831001437
99.19999999999996,1.594388721031475e-05,99.19999999999996,-1.088062477825284e-09,99.19999999999996,0.0007342713778251478
104,1.616634273022207e-05,104,-1.700968129566514e-09,104,0.0007472669958709632
108.8,1.640048072385973e-05,108.8,-2.704918122153543e-09,108.8,0.0007601844285380804
113.6,1.664824179368881e-05,113.6,-4.323568747421458e-09,113.6,0.0007730258891013291
118.3999999999999,1.691180098617588e-05,118.3999999999999,-6.896598680387553e-09,118.3999999999999,0.0007857939852270493
123.1999999999999,1.719365923682728e-05,123.1999999999999,-1.093485555479054e-08,123.1999999999999,0.0007984918251746606
127.9999999999999,1.749676119079979e-05,127.9999999999999,-1.719963628045195e-08,127.9999999999999,0.0008111231588035235
132.8,1.782616951015949e-05,132.8,-2.681638992250544e-08,132.8,0.0008236933625664911
137.6,1.818369199759647e-05,137.6,-4.143279039474374e-08,137.6,0.0008362064939357544
142.4,1.857671317411178e-05,142.4,-6.344565983183533e-08,142.4,0.0008486703503864969
147.2,1.901359487870871e-05,147.2,-9.631794265534942e-08,147.2,0.0008610936821062689
152,1.95064731667669e-05,152,-1.449980328203483e-07,152,0.0008734874223267087
156.8,2.007400289722636e-05,156.8,-2.165183286408848e-07,156.8,0.0008858652137227028
161.6,2.074700038912546e-05,161.6,-3.207608730932372e-07,161.6,0.0008982440156873919
166.4,2.158165318665428e-05,166.4,-4.714866612126073e-07,166.4,0.0009106448506928205
171.2,2.269713991214869e-05,171.2,-6.876601677589685e-07,171.2,0.0009230939340806724
176.0000000000001,2.442752226254955e-05,176.0000000000001,-9.950627645753247e-07,176.0000000000001,0.0009356236813768213
180.8000000000001,3.002909688916996e-05,180.8000000000001,-1.428305348416995e-06,180.8000000000001,0.00094827507377963
185.6000000000001,1.806652073814198e-05,185.6000000000001,-2.033248942181505e-06,185.6000000000001,0.0009610998760848991
190.4000000000001,1.810242874449817e-05,190.4000000000001,-2.8699043011405e-06,190.4000000000001,0.0009741639012256687
195.2000000000001,1.816314401405945e-05,195.2000000000001,-4.015978225510509e-06,195.2000000000001,0.0009875496215975459
200,1.824097495166733e-05,200,-5.571222733579655e-06,200,0.001001366856945065
