/net8 X,/net8 Y,/net10 X,/net10 Y,/net016 X,/net016 Y,/net017 X,/net017 Y
99.19999999999996,5.001142661634715e-05,99.19999999999996,1.134280127784228e-06,99.19999999999996,2.007719725192727e-07,99.19999999999996,1.099999158730244e-07
104,6.920541485699575e-05,104,1.348343269222575e-06,104,2.449358752225844e-07,104,1.550432620608629e-07
108.8,9.895119270240911e-05,108.8,1.596148418313256e-06,108.8,2.978988620606279e-07,108.8,2.258275267248924e-07
113.6,0.0001446134730739422,113.6,1.881890623466827e-06,113.6,3.6115002784863e-07,113.6,3.361841293115961e-07
118.3999999999999,0.0002140364994684012,118.3999999999999,2.210133322640633e-06,118.3999999999999,4.363802081453562e-07,118.3999999999999,5.067731178070724e-07
123.1999999999999,0.0003185571658982411,123.1999999999999,2.585824220263045e-06,123.1999999999999,5.255017341331667e-07,123.1999999999999,7.681526673737415e-07
127.9999999999999,0.0004743562479589469,127.9999999999999,3.014310542090621e-06,127.9999999999999,6.306692382371228e-07,127.9999999999999,1.165088934860295e-06
132.8,0.0007042108872030024,132.8,3.501353606157798e-06,132.8,7.54301496412562e-07,132.8,1.762549026107483e-06
137.6,0.001039679572070534,137.6,4.053142666648701e-06,137.6,8.991043007031559e-07,137.6,2.653954872263047e-06
142.4,0.001523670659798194,142.4,4.676308002920974e-06,142.4,1.06809435519063e-06,142.4,3.972444759258546e-06
147.2,0.002213177275778149,147.2,5.377933252323361e-06,147.2,1.264624205591693e-06,147.2,5.906101834956113e-06
152,0.003181656283158265,152,6.165567007279633e-06,152,1.492408223633635e-06,152,8.718377141031487e-06
156.8,0.004520043336117794,156.8,7.047233732153344e-06,156.8,1.755549692296397e-06,156.8,1.277528593325431e-05
161.6,0.006334759348082033,161.6,8.031444088636685e-06,161.6,2.058569073541241e-06,161.6,1.858143423260115e-05
166.4,0.008740534397617015,166.4,9.127204802968952e-06,166.4,2.40643357607414e-06,166.4,2.682760316020677e-05
171.2,0.0118461734985264,171.2,1.03440282584973e-05,171.2,2.804588205139363e-06,171.2,3.845353998570561e-05
176.0000000000001,0.01573370614331723,176.0000000000001,1.169194205957485e-05,176.0000000000001,3.258988541898075e-06,176.0000000000001,5.473073610583832e-05
180.8000000000001,0.02043632682458566,180.8000000000001,1.318149888215303e-05,180.8000000000001,3.776135596723473e-06,180.8000000000001,7.737107957493529e-05
185.6000000000001,0.02592575004692016,185.6000000000001,1.482378701798998e-05,185.6000000000001,4.363113193319304e-06,185.6000000000001,0.0001086680855699594
190.4000000000001,0.03211893598264132,190.4000000000001,1.663044212135875e-05,190.4000000000001,5.027628485525017e-06,190.4000000000001,0.0001516782830425982
195.2000000000001,0.03890431811209101,195.2000000000001,1.861366079330682e-05,195.2000000000001,5.778056385880415e-06,195.2000000000001,0.0002104527506630082
200,0.04652624953234238,200,2.078621679178191e-05,200,6.623488900547507e-06,200,0.0002917843771629511
