i /V0/MINUS; dc (I) X,i /V0/MINUS; dc (I) Y,i /V1/MINUS; dc (I) X,i /V1/MINUS; dc (I) Y,i /V5/MINUS; dc (I) X,i /V5/MINUS; dc (I) Y,i /V6/MINUS; dc (I) X,i /V6/MINUS; dc (I) Y
39.8,7.494719912588141e-05,39.8,0.0002789013358241193,39.8,3.503286394381308e-11,39.8,2.281202304334839e-09
43.59999999999999,7.504972725458765e-05,43.59999999999999,0.0002787181817646981,43.59999999999999,3.516459428817373e-11,43.59999999999999,2.648034012867042e-09
47.39999999999999,7.514972536680912e-05,47.39999999999999,0.0002785336348072782,47.39999999999999,3.534184990504637e-11,47.39999999999999,3.075490623207576e-09
51.19999999999999,7.524727191736331e-05,51.19999999999999,0.0002783477652117501,51.19999999999999,3.557831954616926e-11,51.19999999999999,3.571876780222208e-09
54.99999999999999,7.534359259407201e-05,54.99999999999999,0.0002781635851894806,54.99999999999999,3.589949021441118e-11,54.99999999999999,4.146370166826875e-09
58.79999999999998,7.543644844003848e-05,58.79999999999998,0.0002779752987382028,58.79999999999998,3.644192747305774e-11,58.79999999999998,4.809081316912257e-09
62.59999999999998,7.552710271539524e-05,62.59999999999998,0.0002777860621487992,62.59999999999998,3.728076269235247e-11,62.59999999999998,5.571113905707002e-09
66.39999999999998,7.561564691961808e-05,66.39999999999998,0.0002775960567489991,66.39999999999998,3.839345111719508e-11,66.39999999999998,6.444626318493168e-09
70.19999999999997,7.570115930684896e-05,70.19999999999997,0.0002774029193730564,70.19999999999997,3.982263449814218e-11,70.19999999999997,7.44289354336383e-09
73.99999999999997,7.578578818356672e-05,73.99999999999997,0.0002772121088084999,73.99999999999997,4.163142533161967e-11,73.99999999999997,8.580369188998832e-09
77.79999999999997,7.586861080683966e-05,77.79999999999997,0.0002770212717948033,77.79999999999997,4.389138778751453e-11,77.79999999999997,9.872748035592932e-09
81.59999999999997,7.594972733408252e-05,81.59999999999997,0.0002768307334193903,81.59999999999997,4.667740921063632e-11,81.59999999999997,1.133702797107456e-08
85.39999999999996,7.602925604945036e-05,85.39999999999996,0.0002766408562914478,85.39999999999996,5.006153828108876e-11,85.39999999999996,1.299157178720334e-08
89.19999999999996,7.610821483233157e-05,89.19999999999996,0.000276454305612263,89.19999999999996,5.384615883976888e-11,89.19999999999996,1.485616832162806e-08
92.99999999999996,7.618493102405118e-05,92.99999999999996,0.0002762669910769048,92.99999999999996,5.827017775813072e-11,92.99999999999996,1.695209306413439e-08
96.79999999999995,7.626046678944907e-05,96.79999999999995,0.0002760817500183551,96.79999999999995,6.395786550293559e-11,96.79999999999995,1.930216746090082e-08
100.6,7.633416381490686e-05,100.6,0.0002758971082623581,100.6,7.128326489688205e-11,100.6,2.193081769068986e-08
104.3999999999999,7.640784944239915e-05,104.3999999999999,0.000275717895471266,104.3999999999999,8.069549205060173e-11,104.3999999999999,2.486413200904834e-08
108.1999999999999,7.648089005133737e-05,108.1999999999999,0.0002755427421112689,108.1999999999999,9.275181943445587e-11,108.1999999999999,2.812991751791184e-08
111.9999999999999,7.655349357699485e-05,111.9999999999999,0.0002753724611311614,111.9999999999999,1.081444701665195e-10,111.9999999999999,3.175775565868665e-08
115.7999999999999,7.662590499392105e-05,115.7999999999999,0.0002752079625018763,115.7999999999999,1.277314165718211e-10,115.7999999999999,3.577905722965339e-08
119.5999999999999,7.669840188642283e-05,119.5999999999999,0.0002750502613256224,119.5999999999999,1.525728484021839e-10,119.5999999999999,4.022711705555266e-08
123.3999999999999,7.677130325860768e-05,123.3999999999999,0.000274900487158467,123.3999999999999,1.839746062001288e-10,123.3999999999999,4.513716886721173e-08
