/I7/VDD1V5 X,/I7/VDD1V5 Y,/I7/VDDP5V X,/I7/VDDP5V Y,/I7/VDDVS X,/I7/VDDVS Y
-40,1.004355412199334e-05,-40,0.0001059538670757906,-40,0.000258672228688972
-35.2,1.012371155977301e-05,-35.2,0.0001063417490792006,-35.2,0.0002595134540770898
-30.4,1.020416415383544e-05,-30.4,0.000106734938215898,-30.4,0.0002603874279265611
-25.6,1.028488727961057e-05,-25.6,0.0001071330350763962,-25.6,0.0002612898063010322
-20.8,1.03658594142153e-05,-20.8,0.0001075356727666624,-20.8,0.0002622163353089567
-16,1.044706317881416e-05,-16,0.0001079425137697953,-16,0.0002631628911635219
-11.2,1.052848882886634e-05,-11.2,0.0001083532471464207,-11.2,0.0002641255161869196
-6.399999999999999,1.061013763106065e-05,-6.399999999999999,0.0001087675860332143,-6.399999999999999,0.0002651004417094607
-1.6,1.069202522592013e-05,-1.6,0.0001091852654040168,-1.6,0.0002660841079008088
3.2,1.077418504642721e-05,3.2,0.0001096060400707396,3.2,0.000267073172018043
8,1.085667188731696e-05,8,0.0001100296828932448,8,0.0002680645160007756
12.8,1.093956551130782e-05,12.8,0.0001104559831860896,12.8,0.0002690552419676706
17.6,1.102297429483192e-05,17.6,0.0001108847453064159,17.6,0.0002700426696010422
22.4,1.110703905806485e-05,22.4,0.0001113157874016756,22.4,0.0002710243285940418
27.2,1.119193693288067e-05,27.2,0.000111748940319221,27.2,0.0002719979459772816
32,1.127788523879261e-05,32,0.0001121840466502107,32,0.0002729614323619584
36.8,1.136514536402879e-05,36.8,0.000112620959898724,36.8,0.0002739128704121819
41.59999999999999,1.145402662566798e-05,41.59999999999999,0.000113059543735396,41.59999999999999,0.0002748504956189173
46.39999999999999,1.154489010437583e-05,46.39999999999999,0.0001134996712785279,46.39999999999999,0.0002757726834095708
51.19999999999999,1.163815246483574e-05,51.19999999999999,0.0001139412243009151,51.19999999999999,0.0002766779323419631
55.99999999999999,1.173428978568472e-05,55.99999999999999,0.0001143840921963072,55.99999999999999,0.0002775648459168696
60.79999999999998,1.183384143548742e-05,60.79999999999998,0.0001148281704860013,60.79999999999998,0.0002784321225642874
65.59999999999998,1.193664076796081e-05,65.59999999999998,0.0001152733585859613,65.59999999999998,0.0002792785313938658
70.39999999999998,1.204489574442793e-05,70.39999999999998,0.0001157195565949043,70.39999999999998,0.0002801029131522047
75.19999999999997,1.215860986635849e-05,75.19999999999997,0.0001161666608570399,75.19999999999997,0.000280904152448045
79.99999999999997,1.227860660480014e-05,79.99999999999997,0.0001166145587879961,79.99999999999997,0.0002816811757423157
84.79999999999997,1.240580657874989e-05,84.79999999999997,0.0001170631226062131,84.79999999999997,0.0002824329383093379
89.59999999999997,1.254208371872796e-05,89.59999999999997,0.0001175121738874746,89.59999999999997,0.0002831584224831549
94.39999999999996,1.268686297394264e-05,94.39999999999996,0.0001179613517617396,94.39999999999996,0.0002838566175364083
99.19999999999996,1.284220912286038e-05,99.19999999999996,0.0001184107867423984,99.19999999999996,0.0002845265413379046
104,1.300852607906613e-05,104,0.0001188603659471369,104,0.00028516722077072
108.8,1.318918736565766e-05,108.8,0.0001193099012231865,108.8,0.0002857777290558313
113.6,1.338500888372856e-05,113.6,0.0001197591452860306,113.6,0.0002863571707378152
118.3999999999999,1.359794462873412e-05,118.3999999999999,0.0001202077658664378,118.3999999999999,0.0002869047253317149
123.1999999999999,1.383029469365323e-05,123.1999999999999,0.0001206553075933691,123.1999999999999,0.0002874196841003045
127.9999999999999,1.408482700570113e-05,127.9999999999999,0.0001211011377849419,127.9999999999999,0.000287901508100222
132.8,1.436643257711917e-05,132.8,0.0001215443722008083,132.8,0.0002883499115779062
137.6,1.467677452441103e-05,137.6,0.0001219837730753823,137.6,0.0002887649463991022
142.4,1.502309080293471e-05,142.4,0.0001224176083908975,142.4,0.0002891471923258853
147.2,1.541361010786216e-05,147.2,0.0001228434618873427,147.2,0.0002894979340159648
152,1.586034307153022e-05,152,0.0001232579865716253,152,0.000289819428054901
156.8,1.638182461127203e-05,156.8,0.0001236565617019276,156.8,0.0002901152674237647
161.6,1.700876367867151e-05,161.6,0.0001240328550764577,161.6,0.0002903908370666841
166.4,1.779723903848786e-05,166.4,0.0001243782300256967,166.4,0.0002906539372817675
171.2,1.886633408713663e-05,171.2,0.0001246809444754722,171.2,0.0002909156165048001
176.0000000000001,2.055002409572118e-05,176.0000000000001,0.000124925168986077,176.0000000000001,0.0002911911731344554
180.8000000000001,2.610452774841737e-05,180.8000000000001,0.0001250895408761268,180.8000000000001,0.0002915016729086147
185.6000000000001,1.409443360965864e-05,185.6000000000001,0.0001251453305151897,185.6000000000001,0.0002918758172592257
190.4000000000001,1.408231685016512e-05,190.4000000000001,0.0001250538917783682,190.4000000000001,0.0002923525670544759
195.2000000000001,1.409445624861979e-05,195.2000000000001,0.0001247631557405646,195.2000000000001,0.0002929847233503701
200,1.412309963474102e-05,200,0.0001242020836249625,200,0.0002938446775970848
