/net10 X,/net10 Y,/net016 X,/net016 Y,/net017 X,/net017 Y,/net8 X,/net8 Y
89.59999999999997,7.923426031567009e-07,89.59999999999997,1.337826500861458e-07,89.59999999999997,6.296465185298146e-08,89.59999999999997,2.952180520141875e-05
94.39999999999996,9.501159090322866e-07,94.39999999999996,1.641011058787778e-07,94.39999999999996,8.062190980025361e-08,94.39999999999996,3.713582114434215e-05
99.19999999999996,1.134280127739183e-06,99.19999999999996,2.00771972475423e-07,99.19999999999996,1.087569068608186e-07,99.19999999999996,4.919658524050477e-05
104,1.348343269234911e-06,104,2.449358752350523e-07,104,1.533601343269387e-07,104,6.811926670854807e-05
108.8,1.596148418268221e-06,108.8,2.97898862073095e-07,108.8,2.235722787460281e-07,108.8,9.751843450761402e-05
113.6,1.881890623479153e-06,113.6,3.61150027861098e-07,113.6,3.331943559610586e-07,113.6,0.0001427435372812101
118.3999999999999,2.210133322595607e-06,118.3999999999999,4.363802081578282e-07,118.3999999999999,5.028515302286134e-07,118.3999999999999,0.0002116220352167954
123.1999999999999,2.585824220332706e-06,123.1999999999999,5.255017341456386e-07,123.1999999999999,7.630621317999034e-07,123.1999999999999,0.0003154726122971573
127.9999999999999,3.014310542045614e-06,127.9999999999999,6.30669238193307e-07,127.9999999999999,1.158547328660826e-06,127.9999999999999,0.0004704568650904491
132.8,3.501353606170117e-06,132.8,7.543014964250207e-07,132.8,1.754223899260101e-06,132.8,0.0006993325124404322
137.6,4.053142666546386e-06,137.6,8.991043006593307e-07,137.6,2.643458126612182e-06,137.6,0.001033639680579365
142.4,4.676308002933279e-06,142.4,1.06809435514681e-06,142.4,3.959327956170605e-06,142.4,0.001516271743193169
147.2,5.377933252335666e-06,147.2,1.264624205660405e-06,147.2,5.889852963520941e-06,147.2,0.002204213982331236
152,6.165567007291939e-06,152,1.492408223589827e-06,152,8.698420699567983e-06,152,0.003170928603507307
156.8,7.04723373216565e-06,156.8,1.755549692365103e-06,156.8,1.275098912485173e-05,156.8,0.004507378714142265
161.6,8.031444088591709e-06,161.6,2.05856907349744e-06,161.6,1.855212430189293e-05,161.6,0.006320046984573572
166.4,9.12720480292398e-06,166.4,2.406433576030345e-06,166.4,2.679260488510702e-05,166.4,0.00872377420519054
171.2,1.03440282585096e-05,171.2,2.804588205151804e-06,171.2,3.841225179438114e-05,171.2,0.01182753988107157
176.0000000000001,1.169194205958715e-05,176.0000000000001,3.258988541854277e-06,176.0000000000001,5.468278583477882e-05,176.0000000000001,0.01571362500572108
180.8000000000001,1.318149888216533e-05,180.8000000000001,3.776135596735904e-06,180.8000000000001,7.731665971536024e-05,180.8000000000001,0.02041557426593233
185.6000000000001,1.482378701800228e-05,185.6000000000001,4.363113193331718e-06,185.6000000000001,0.0001086087148436158,185.6000000000001,0.02590562559470493
190.4000000000001,1.663044212137105e-05,190.4000000000001,5.027628485481205e-06,190.4000000000001,0.0001516186466267275,190.4000000000001,0.03210168865746135
195.2000000000001,1.861366079331912e-05,195.2000000000001,5.7780563858366e-06,195.2000000000001,0.0002104054754884928,195.2000000000001,0.03889431907249669
200,2.07862167917942e-05,200,6.623488900559925e-06,200,0.0002917817598860452,200,0.04653287589029141
