/net8 X,/net8 Y,/net10 X,/net10 Y,/net016 X,/net016 Y,/net017 X,/net017 Y
-40,5.00293711586195,-40,4.221862867356549e-09,-40,3.028339147631897e-09,-40,5.00293667455154
-35.2,5.003022661037946,-35.2,4.486407411586787e-09,-35.2,3.181058971944867e-09,-35.2,5.003022229372914
-30.4,5.003115112762186,-30.4,4.841672618229304e-09,-30.4,3.352498227616268e-09,-30.4,5.003114690414897
-25.6,5.003214062615801,-25.6,5.323233726000999e-09,-25.6,3.546373614653523e-09,-25.6,5.003213649133312
-20.8,5.003319152738891,-20.8,5.978218632983394e-09,-20.8,3.767464150096354e-09,-20.8,5.003318747464176
-16,5.003430067923506,-16,6.868273527430771e-09,-16,4.021974479443389e-09,-16,5.003429669866152
-11.2,5.003546531986303,-11.2,8.073080061666091e-09,-11.2,4.318006764264974e-09,-11.2,5.003546139617558
-6.399999999999999,5.003668303945008,-6.399999999999999,9.694478716729084e-09,-6.399999999999999,4.666166089135703e-09,-6.399999999999999,5.003667914880061
-1.6,5.003795174939635,-1.6,1.186125333596745e-08,-1.6,5.08032688329231e-09,-1.6,5.003794785454748
3.2,5.00392696539578,3.2,1.473462881090661e-08,3.2,5.578591198039422e-09,3.2,5.003926569707722
8,5.004063522580702,8,1.851452632480505e-08,8,6.18447538390217e-09,8,5.004063111789598
12.8,5.004204718641885,12.8,2.344661883713878e-08,12.8,6.928360679923935e-09,12.8,5.00420427920488
17.6,5.004350449004673,17.6,2.983021898596453e-08,17.6,7.849251892552889e-09,17.6,5.004349960565083
22.4,5.004500631412753,22.4,3.802702567051753e-08,22.4,8.996887523354052e-09,22.4,5.004500063756344
27.2,5.004655204927722,27.2,4.847074498906991e-08,27.2,1.043424919114973e-08,27.2,5.004654513772604
32,5.004814129853925,32,6.167759255869205e-08,32,1.224051911535445e-08,32,5.004813251101895
36.8,5.004977387720652,36.8,7.825767302767622e-08,36.8,1.451453994841693e-08,36.8,5.004976229704086
41.59999999999999,5.005144981708591,41.59999999999999,9.892722180629294e-08,41.59999999999999,1.737882688170759e-08,41.59999999999999,5.005143414857107
46.39999999999999,5.005316937376327,46.39999999999999,1.245216832695865e-07,46.39999999999999,2.098418837589127e-08,46.39999999999999,5.005314780600576
51.19999999999999,5.005493303873064,51.19999999999999,1.560095882339352e-07,51.19999999999999,2.551500923255275e-08,51.19999999999999,5.005490306819281
55.99999999999999,5.00567415490157,55.99999999999999,1.945071822020531e-07,55.99999999999999,3.119524807545734e-08,55.99999999999999,5.005669975070908
60.79999999999998,5.005859590520601,60.79999999999998,2.412937469835579e-07,60.79999999999998,3.829520348288701e-08,60.79999999999998,5.005853764074399
65.59999999999998,5.006048216966154,65.59999999999998,2.978275455936115e-07,65.59999999999998,4.713909848719832e-08,65.59999999999998,5.006040121747071
