/net8 X,/net8 Y,/net10 X,/net10 Y,/net017 X,/net017 Y,/net016 X,/net016 Y
-40,5.006625876697584,-40,4.221862841830185e-09,-40,5.00662541810973,-40,3.028339180197505e-09
-35.2,5.006655032356793,-35.2,4.486407443970995e-09,-35.2,5.006654582887008,-35.2,3.181058891338355e-09
-30.4,5.006685585600311,-30.4,4.841672592732043e-09,-30.4,5.006685144988559,-30.4,3.352498203582555e-09
-25.6,5.00671857758884,-25.6,5.323233816209569e-09,-25.6,5.006718145446078,-25.6,3.546373590619809e-09
-20.8,5.006754861331348,-20.8,5.97821860754064e-09,-20.8,5.006754437060338,-20.8,3.767464182608441e-09
-16,5.006795121556043,-16,6.868273559787245e-09,-16,5.006794704221786,-16,4.021974511955477e-09
-11.2,5.00683990017667,-11.2,8.073080094022564e-09,-11.2,5.006839488301284,-11.2,4.318006796778074e-09
-6.399999999999999,5.006889620687643,-6.399999999999999,9.694478691335334e-09,-6.399999999999999,5.006889211932457,-6.399999999999999,4.666166121648802e-09
-1.6,5.006944610817371,-1.6,1.18612533105737e-08,-1.6,5.006944201499847,-1.6,5.080326802807355e-09
3.2,5.007005122723264,3.2,1.473462878551286e-08,3.2,5.007004707096075,3.2,5.578591230530701e-09
8,5.007071350646616,8,1.851452641477633e-08,8,5.007070919840007,8,6.184475416394577e-09
12.8,5.007143446163763,12.8,2.344661881178724e-08,12.8,5.007142986658411,12.8,6.928360655949641e-09
17.6,5.007221531211467,17.6,2.9830218960613e-08,17.6,5.00722102266649,17.6,7.849251868578602e-09
22.4,5.007305709295728,22.4,3.802702570278791e-08,22.4,5.00730512150326,22.4,8.996887555827994e-09
27.2,5.007396074935865,27.2,4.847074502134029e-08,27.2,5.007395363608502,27.2,1.043424911074727e-08
32,5.007492722022782,32,6.167759259096186e-08,32,5.007491823041384,32,1.224051914781012e-08
36.8,5.007595751042645,36.8,7.825767300237814e-08,36.8,5.007594572698086,36.8,1.451453992445308e-08
41.59999999999999,5.00770527556167,41.59999999999999,9.892722178099489e-08,41.59999999999999,5.007703688213981,41.59999999999999,1.737882680133293e-08
46.39999999999999,5.00782142813772,46.39999999999999,1.245216833018236e-07,46.39999999999999,5.007819250588764,46.39999999999999,2.098418840832141e-08
51.19999999999999,5.007944365906793,51.19999999999999,1.560095882086527e-07,51.19999999999999,5.007941347638261,51.19999999999999,2.551500926498152e-08
55.99999999999999,5.008074275721507,55.99999999999999,1.945071822342751e-07,55.99999999999999,5.00807007398927,55.99999999999999,3.119524805149846e-08
60.79999999999998,5.008211379351151,60.79999999999998,2.412937469582892e-07,60.79999999999998,5.008205529952679,60.79999999999998,3.829520357168635e-08
65.59999999999998,5.008354949247007,65.59999999999998,2.978275455683429e-07,65.59999999999998,5.008346829491004,65.59999999999998,4.713909857599781e-08
70.39999999999998,5.00850727865225,70.39999999999998,3.657623146962907e-07,70.39999999999998,5.008496061507647,70.39999999999998,5.811353000282911e-08
75.19999999999997,5.008667726561419,75.19999999999997,4.469642182422911e-07,75.19999999999997,5.008652323193725,75.19999999999997,7.167682826105578e-08
79.99999999999997,5.008836694184449,79.99999999999997,5.435291690996625e-07,79.99999999999997,5.008815684077691,79.99999999999997,8.836936687623109e-08
84.79999999999997,5.009014640508784,84.79999999999997,6.578004238579514e-07,84.79999999999997,5.008986186684983,84.79999999999997,1.088248566261204e-07
89.59999999999997,5.009202076886307,89.59999999999997,7.923863448693295e-07,89.59999999999997,5.009163824338989,89.59999999999997,1.337826550599465e-07
94.39999999999996,5.009399562307461,94.39999999999996,9.501782287541846e-07,94.39999999999996,5.009348517762971,94.39999999999996,1.641011142612817e-07
99.19999999999996,5.009607693610251,99.19999999999996,1.134368094237874e-06,99.19999999999996,5.009540084989937,99.19999999999996,2.00771986637068e-07
104,5.009827087930156,104,1.348466326447961e-06,104,5.009738202414625,104,2.449358987154672e-07
108.8,5.010058354212374,108.8,1.596319075815113e-06,108.8,5.009942354718577,108.8,2.978989008453431e-07
113.6,5.010302049759179,113.6,1.882125316241762e-06,113.6,5.010151771069401,113.6,3.611500908447655e-07
118.3999999999999,5.01055861611532,118.3999999999999,2.21045347222687e-06,118.3999999999999,5.010365344039793,118.3999999999999,4.363803092096986e-07
123.1999999999999,5.010828287255123,123.1999999999999,2.586257534948245e-06,123.1999999999999,5.010581527521646,123.1999999999999,5.255018945232524e-07
127.9999999999999,5.011110963755336,127.9999999999999,3.014892598976122e-06,127.9999999999999,5.010798210770005,127.9999999999999,6.306694896805538e-07
132.8,5.011406994692289,132.8,3.502129761906621e-06,132.8,5.011013519610629,132.8,7.543018863093931e-07
137.6,5.01171313403167,137.6,4.054170350672904e-06,137.6,5.011221819773905,137.6,8.991048983449739e-07
142.4,5.012027876623117,142.4,4.677659450921156e-06,142.4,5.011419137978425,142.4,1.068095261488835e-06
147.2,5.01234733609868,147.2,5.37969874477505e-06,147.2,5.011599196102568,147.2,1.26462556541135e-06
152,5.012665656953671,152,6.167858683999008e-06,152,5.011754061523127,152,1.492410242593633e-06
156.8,5.012974207314988,156.8,7.050190058571917e-06,156.8,5.011873736438497,156.8,1.755552659625684e-06
161.6,5.013261432752416,161.6,8.03523505747488e-06,161.6,5.011946593739149,161.6,2.058573391414415e-06
166.4,5.013511285555812,166.4,9.132037959633566e-06,166.4,5.011958712171413,166.4,2.406439798518372e-06
171.2,5.013704161913131,171.2,1.035015564763489e-05,171.2,5.011896140902769,171.2,2.804597087230497e-06
176.0000000000001,5.013808831028036,176.0000000000001,1.169966819319049e-05,176.0000000000001,5.011738864568122,176.0000000000001,3.259001102749514e-06
180.8000000000001,5.013793766390194,180.8000000000001,1.31911898413202e-05,180.8000000000001,5.011474807983931,180.8000000000001,3.776153198615547e-06
185.6000000000001,5.013619882582985,185.6000000000001,1.499961570187806,185.6000000000001,5.011096506035918,185.6000000000001,4.363137639433226e-06
190.4000000000001,5.013245268896919,190.4000000000001,1.499956961835438,190.4000000000001,5.010610671444281,190.4000000000001,5.027662140397656e-06
195.2000000000001,5.012628905404866,195.2000000000001,1.499951921885833,195.2000000000001,5.010047255635809,195.2000000000001,5.778102319813907e-06
200,5.011758583166685,200,1.499946422362265,200,5.009489354738453,200,6.62355106285506e-06
