/I6/VDD1V5 X,/I6/VDD1V5 Y,/I6/VDDP5V X,/I6/VDDP5V Y,/I6/VDDVS X,/I6/VDDVS Y
-40,1.004351955469144e-05,-40,-8.432107801618e-10,-40,0.0009035970220220176
-35.2,1.01236766411819e-05,-35.2,-8.687633577294417e-10,-35.2,0.0009090519187186103
-30.4,1.020412883530598e-05,-30.4,-8.9342262565385e-10,-30.4,0.0009144711460587061
-25.6,1.028485151502548e-05,-25.6,-9.172216691737573e-10,-25.6,0.0009198528130483801
-20.8,1.036582315888905e-05,-20.8,-9.401850567298531e-10,-20.8,0.0009251950757238921
-16,1.044702638900934e-05,-16,-9.62354299967334e-10,-16,0.0009304961708803281
-11.2,1.052845146155125e-05,-11.2,-9.837714640235019e-10,-11.2,0.0009357544441959014
-6.399999999999999,1.061009964377894e-05,-6.399999999999999,-1.004473272880239e-09,-6.399999999999999,0.0009409683733271783
-1.6,1.069198657672069e-05,-1.6,-1.024499443400404e-09,-1.6,0.0009461365862476143
3.2,1.077414569383126e-05,3.2,-1.043901483887847e-09,3.2,0.0009512578696935375
8,1.085663179031304e-05,8,-1.062724268916674e-09,8,0.0009563311787630249
12.8,1.093952462936944e-05,12.8,-1.081000870043415e-09,12.8,0.0009613556406140572
17.6,1.102293258795736e-05,17.6,-1.098762970005294e-09,17.6,0.000966330553161479
22.4,1.110699648683878e-05,22.4,-1.116045510846871e-09,22.4,0.0009712553868042118
27.2,1.119189345856023e-05,27.2,-1.132873978027423e-09,27.2,0.0009761297824731146
32,1.127784082341996e-05,32,-1.149269521357194e-09,32,0.0009809535481329823
36.8,1.136509997057524e-05,36.8,-1.165259200924798e-09,36.8,0.0009857266585155627
41.59999999999999,1.145398021821426e-05,41.59999999999999,-1.180898978938662e-09,41.59999999999999,0.0009904492530930203
46.39999999999999,1.154484264833502e-05,46.39999999999999,-1.196316816526363e-09,46.39999999999999,0.0009951216373021677
51.19999999999999,1.1638103927228e-05,51.19999999999999,-1.211791740567597e-09,51.19999999999999,0.0009997442903240841
55.99999999999999,1.173424013547296e-05,55.99999999999999,-1.227900651641576e-09,55.99999999999999,0.001004317864705849
60.79999999999998,1.183379064398723e-05,60.79999999999998,-1.245767604038446e-09,60.79999999999998,0.001008843205592926
65.59999999999998,1.193736208619086e-05,65.59999999999998,-1.267491036107217e-09,65.59999999999998,0.001013321354735357
70.39999999999998,1.204563249584545e-05,70.39999999999998,-1.296850921048134e-09,70.39999999999998,0.001017753578723148
75.19999999999997,1.215935571564553e-05,75.19999999999997,-1.340460949337933e-09,75.19999999999997,0.001022141385815732
79.99999999999997,1.227856105218311e-05,79.99999999999997,-1.409819006153178e-09,79.99999999999997,0.001026486242348666
84.79999999999997,1.240574982647578e-05,84.79999999999997,-1.523433286488471e-09,84.79999999999997,0.001030790831553101
89.59999999999997,1.254116531854498e-05,89.59999999999997,-1.71258046901046e-09,89.59999999999997,0.001035057253680412
94.39999999999996,1.268591342321748e-05,94.39999999999996,-2.027521652100451e-09,94.39999999999996,0.001039288258987087
99.19999999999996,1.284122283938559e-05,99.19999999999996,-2.548325879991094e-09,99.19999999999996,0.001043486969900449
104,1.300845406072702e-05,104,-3.400792047552082e-09,104,0.001047656891353032
108.8,1.318912423987154e-05,108.8,-4.779920848051754e-09,108.8,0.0010518019160346
113.6,1.338494511058212e-05,113.6,-6.984006933501327e-09,113.6,0.001055926322614214
118.3999999999999,1.359787989815086e-05,118.3999999999999,-1.046334705909047e-08,118.3999999999999,0.00106003476515792
123.1999999999999,1.383145865930705e-05,123.1999999999999,-1.588880922774263e-08,123.1999999999999,0.001064132860424192
127.9999999999999,1.40860911598824e-05,127.9999999999999,-2.424558069128194e-08,127.9999999999999,0.001068224915253089
132.8,1.436636629241277e-05,132.8,-3.696347422086245e-08,132.8,0.001072317352715544
137.6,1.46767074098497e-05,137.6,-5.609293472646426e-08,137.6,0.001076416635973702
142.4,1.502302362357242e-05,142.4,-8.453095777271545e-08,142.4,0.00108052993922495
147.2,1.541354238646378e-05,147.2,-1.263269206671024e-07,147.2,0.001084665432980515
152,1.585769724155879e-05,152,-1.870891008511118e-07,152,0.001088831675806007
156.8,1.638175914347182e-05,156.8,-2.745072772286921e-07,156.8,0.001093042591859236
161.6,1.700401838748462e-05,161.6,-3.990521867959867e-07,161.6,0.001097307911909583
166.4,1.778951780223347e-05,166.4,-5.748575959110132e-07,166.4,0.001101647145479301
171.2,1.886624843665957e-05,171.2,-8.208904642403101e-07,171.2,0.001106081404623526
176.0000000000001,2.054966754139497e-05,176.0000000000001,-1.162448435501757e-06,176.0000000000001,0.001110635607668367
180.8000000000001,2.610447395580245e-05,180.8000000000001,-1.633045907219162e-06,180.8000000000001,0.001115346427848506
185.6000000000001,1.409438370621869e-05,185.6000000000001,-2.276840245482101e-06,185.6000000000001,0.001120261127218668
190.4000000000001,1.408227124452454e-05,190.4000000000001,-3.15167279914676e-06,190.4000000000001,0.001125442593103385
195.2000000000001,1.409441529175255e-05,195.2000000000001,-4.332885797374448e-06,195.2000000000001,0.001130973403786116
200,1.412306354590912e-05,200,-5.918054005427409e-06,200,0.001136965638247311
