/net8 X,/net8 Y,/net10 X,/net10 Y,/net017 X,/net017 Y,/net016 X,/net016 Y
-40,1.673238124044927e-05,-40,4.221862704740879e-09,-40,2.094869415005366e-08,-40,3.028339143939508e-09
-35.2,1.675348270703551e-05,-35.2,4.486407208377333e-09,-35.2,2.14853733350364e-08,-35.2,3.181058968275818e-09
-30.4,1.677507816934032e-05,-30.4,4.841672237016516e-09,-30.4,2.202735826527058e-08,-30.4,3.35249822396612e-09
-25.6,1.679715363319213e-05,-25.6,5.323233173269012e-09,-25.6,2.257462034256735e-08,-25.6,3.546373554458017e-09
-20.8,1.681969112965406e-05,-20.8,5.978217652048431e-09,-20.8,2.312712854550838e-08,-20.8,3.767464146453398e-09
-16,1.684265986731639e-05,-16,6.868271928583387e-09,-16,2.368483861042053e-08,-16,4.021974475794366e-09
-11.2,1.68660075448694e-05,-11.2,8.073077418699388e-09,-11.2,2.424768491978206e-08,-11.2,4.318006760589228e-09
-6.399999999999999,1.688964602308835e-05,-6.399999999999999,9.694474260501331e-09,-6.399999999999999,2.481556374590343e-08,-6.399999999999999,4.666166141906689e-09
-1.6,1.691343858592242e-05,-1.6,1.186124589791702e-08,-1.6,2.538831783398771e-08,-1.6,5.080326879431987e-09
3.2,1.693719854268463e-05,3.2,1.473461631476564e-08,3.2,2.596573451882555e-08,3.2,5.578591250407749e-09
8,1.696068604630469e-05,8,1.851450519952822e-08,8,2.654754192599876e-08,8,6.184475435782791e-09
12.8,1.698360397890277e-05,12.8,2.344658328274171e-08,12.8,2.713341300190089e-08,12.8,6.928360674427752e-09
17.6,1.700563491920639e-05,17.6,2.983015910762727e-08,17.6,2.772302331335946e-08,17.6,7.84925191868179e-09
22.4,1.702660038492504e-05,22.4,3.802692562445506e-08,22.4,2.831627606978648e-08,22.4,8.99688754637061e-09
27.2,1.70470977238835e-05,27.2,4.847057918099712e-08,27.2,2.891415396995309e-08,27.2,1.043424915195548e-08
32,1.707096132612986e-05,32,6.167732018730492e-08,32,2.952190494378178e-08,32,1.224051906542311e-08
36.8,1.710773694719811e-05,36.8,7.825723020039723e-08,36.8,3.015271264182576e-08,36.8,1.451453999127226e-08
41.59999999999999,1.715966093010143e-05,41.59999999999999,9.892651015355935e-08,41.59999999999999,3.081265255092598e-08,41.59999999999999,1.737882677161251e-08
