/net10 X,/net10 Y,/net016 X,/net016 Y,/net017 X,/net017 Y,/net8 X,/net8 Y
-40,4.221862877684371e-09,-40,3.028339165546319e-09,-40,5.023481290722586,-40,5.02348183104633
-35.2,4.486407421914609e-09,-35.2,3.181058876687168e-09,-35.2,5.024392830868429,-35.2,5.024393369315941
-30.4,4.841672570675655e-09,-30.4,3.352498132358568e-09,-30.4,5.02533678815545,-30.4,5.025337325261345
-25.6,5.32323379415318e-09,-25.6,3.546373632514006e-09,-25.6,5.026315493703972,-25.6,5.026316030122945
-20.8,5.978218643309697e-09,-20.8,3.767464167956837e-09,-20.8,5.027331613424677,-20.8,5.027332150013233
-16,6.868273537757075e-09,-16,4.021974497303871e-09,-16,5.028388202081358,-16,5.028388740030541
-11.2,8.073080071992395e-09,-11.2,4.318006782125456e-09,-11.2,5.029488778979301,-11.2,5.029489320023948
-6.399999999999999,9.694478669305167e-09,-6.399999999999999,4.66616610699619e-09,-6.399999999999999,5.030637419664419,-6.399999999999999,5.030637966406472
-1.6,1.186125340399681e-08,-1.6,5.080326788154742e-09,-1.6,5.031838867268257,-1.6,5.031839423667124
3.2,1.473462882123156e-08,3.2,5.578591215878088e-09,3.2,5.033098667698911,3.2,5.033099239802321
8,1.851452633513e-08,8,6.184475401740833e-09,8,5.034423333717574,8,5.034423930733119
12.8,2.344661884746375e-08,12.8,6.928360697762593e-09,12.8,5.035820543714266,12.8,5.035821179556266
17.6,2.983021893864831e-08,17.6,7.849251910391546e-09,17.6,5.03729938164059,17.6,5.0373000771305
22.4,3.802702568082322e-08,22.4,8.996887541192709e-09,22.4,5.038870625011013,22.4,5.038871410964211
27.2,4.84707449993756e-08,27.2,1.043424920898837e-08,27.2,5.040547087599093,27.2,5.040548009098297
32,6.167759256899774e-08,32,1.224051913319308e-08,32,5.04234402247031,32,5.042345144708261
36.8,7.825767303798198e-08,36.8,1.451453990983472e-08,36.8,5.04427958797598,36.8,5.04428100414956
41.59999999999999,9.892722187415053e-08,41.59999999999999,1.737882678671459e-08,41.59999999999999,5.046375374240452,41.59999999999999,5.04637721609774
46.39999999999999,1.245216832799085e-07,46.39999999999999,2.098418839370447e-08,46.39999999999999,5.048656979060081,46.39999999999999,5.048659430843813
51.19999999999999,1.560095881867376e-07,51.19999999999999,2.551500925036593e-08,51.19999999999999,5.051154609505669,51.19999999999999,5.051157926204541
55.99999999999999,1.9450718221236e-07,55.99999999999999,3.119524803688287e-08,55.99999999999999,5.053903668427521,55.99999999999999,5.053908199445162
60.79999999999998,2.412937470038114e-07,60.79999999999998,3.829520356481356e-08,60.79999999999998,5.056940923187849,60.79999999999998,5.056947142905249
65.59999999999998,2.97827545613866e-07,65.59999999999998,4.71390985127541e-08,65.59999999999998,5.060321794630479,65.59999999999998,5.060330340813957
70.39999999999998,3.657623147418137e-07,70.39999999999998,5.811352999595005e-08,70.39999999999998,5.064095657809888,70.39999999999998,5.064107381152258
75.19999999999997,4.469642182303646e-07,75.19999999999997,7.167682825417432e-08,75.19999999999997,5.068321716500763,75.19999999999997,5.06833774229664
79.99999999999997,5.435291690877361e-07,79.99999999999997,8.836936686934702e-08,79.99999999999997,5.073064413902191,79.99999999999997,5.073086219304237
84.79999999999997,6.578004238460248e-07,84.79999999999997,1.088248566192321e-07,84.79999999999997,5.078392260254822,84.79999999999997,5.078421770325511
89.59999999999997,7.92386344857403e-07,89.59999999999997,1.337826550530544e-07,89.59999999999997,5.084376252352357,89.59999999999997,5.084415958874991
94.39999999999996,9.501782287422581e-07,94.39999999999996,1.641011142543761e-07,94.39999999999996,5.091087976753442,94.39999999999996,5.091141084497809
99.19999999999996,1.134368094225948e-06,99.19999999999996,2.007719866301366e-07,99.19999999999996,5.098597574078929,99.19999999999996,5.098668180049372
104,1.348466326436035e-06,104,2.44935898764809e-07,104,5.106971771692287,104,5.107065083844291
108.8,1.596319075803187e-06,108.8,2.978989007819819e-07,108.8,5.116272177079227,108.8,5.116394780123861
113.6,1.882125316344558e-06,113.6,3.611500908375672e-07,113.6,5.126553968742404,113.6,5.126714146051102
118.3999999999999,2.210453472214963e-06,118.3999999999999,4.363803092022308e-07,118.3999999999999,5.137865042597662,118.3999999999999,5.138073164983182
123.1999999999999,2.586257534993681e-06,123.1999999999999,5.255018944590267e-07,123.1999999999999,5.150245590161032,123.1999999999999,5.150514584556357
127.9999999999999,3.01489259890689e-06,127.9999999999999,6.306694896154981e-07,127.9999999999999,5.163728011374086,127.9999999999999,5.164073925404132
132.8,3.502129761894715e-06,132.8,7.543018862421956e-07,132.8,5.178352489420561,132.8,5.178795174584901
137.6,4.054170350648225e-06,137.6,8.991048983093129e-07,137.6,5.194105762016933,137.6,5.194669684033583
142.4,4.677659450953248e-06,142.4,1.068095261461902e-06,142.4,5.211011107607383,142.4,5.211726342411664
147.2,5.379698744807142e-06,147.2,1.264625565370621e-06,147.2,5.229067403415773,147.2,5.229970827398201
152,6.167858684015676e-06,152,1.492410242487355e-06,152,5.248260137332307,152,5.249396868366892
156.8,7.050190058617606e-06,156.8,1.755552659617935e-06,156.8,5.268554912273823,156.8,5.269980051462613
161.6,8.03523505742854e-06,161.6,2.05857339134963e-06,161.6,5.289890047009325,161.6,5.291670784801488
166.4,9.132037959644502e-06,166.4,2.406439798470038e-06,166.4,5.312174684396379,166.4,5.314392850374203
171.2,1.035015564763414e-05,171.2,2.804597087134745e-06,171.2,5.335311090296496,171.2,5.338066252201528
176.0000000000001,1.169966819315679e-05,176.0000000000001,3.259001102667761e-06,176.0000000000001,5.359263866560346,176.0000000000001,5.362677365295082
180.8000000000001,1.319118984134241e-05,180.8000000000001,3.776153198486683e-06,180.8000000000001,5.384155531673915,180.8000000000001,5.388374496093289
185.6000000000001,1.499961570187806,185.6000000000001,4.363137639382472e-06,185.6000000000001,5.410347726786966,185.6000000000001,5.415551781409739
190.4000000000001,1.499956961835438,190.4000000000001,5.027662140204316e-06,190.4000000000001,5.438445017781898,190.4000000000001,5.44485347271102
195.2000000000001,1.499951921885833,195.2000000000001,5.77810231953089e-06,195.2000000000001,5.469238104953338,195.2000000000001,5.477119260531807
200,1.499946422362265,200,6.623551062383525e-06,200,5.503628013213817,200,5.513310857315853
