/I5/VDD1V5 X,/I5/VDD1V5 Y,/I5/VDDP5V X,/I5/VDDP5V Y,/I5/VDDVS X,/I5/VDDVS Y
-40,1.004346332761339e-05,-40,-2.101096556291134e-10,-40,0.00164507932781477
-35.2,1.01236213263768e-05,-35.2,-2.214123067185021e-10,-35.2,0.001658101298783578
-30.4,1.020407421270885e-05,-30.4,-2.324293413602296e-10,-30.4,0.001671026380664625
-25.6,1.028479735942433e-05,-25.6,-2.431757842496153e-10,-25.6,0.001683856705384836
-20.8,1.03657692830749e-05,-20.8,-2.536656115253126e-10,-20.8,0.001696594334845957
-16,1.044697265737601e-05,-16,-2.639133898184743e-10,-16,0.001709241288239701
-11.2,1.052839775998171e-05,-11.2,-2.739339050204203e-10,-11.2,0.001721799574051553
-6.399999999999999,1.061004586670327e-05,-6.399999999999999,-2.837410623203425e-10,-6.399999999999999,0.001734271218317819
-1.6,1.069193262358491e-05,-1.6,-2.933483071129507e-10,-1.6,0.00174665829757478
3.2,1.077409146790292e-05,3.2,-3.027655956032906e-10,3.2,0.001758962968073096
8,1.085657719814119e-05,8,-3.120005666849059e-10,8,0.001771187502443935
12.8,1.093946958047895e-05,12.8,-3.210570980474422e-10,12.8,0.001783334322582059
17.6,1.102287699465258e-05,17.6,-3.299318118129769e-10,17.6,0.00179540604298084
22.4,1.110694026407718e-05,22.4,-3.386173872753926e-10,22.4,0.00180740551797434
27.2,1.119183652388291e-05,27.2,-3.470999861276299e-10,27.2,0.001819335892891337
32,1.127778309693866e-05,32,-3.553668288053121e-10,32,0.001831200663136984
36.8,1.136504137501942e-05,36.8,-3.634170274785838e-10,36.8,0.001843003743924247
41.59999999999999,1.145392067904616e-05,41.59999999999999,-3.712889669371126e-10,41.59999999999999,0.001854749539236317
46.39999999999999,1.154478209394215e-05,46.39999999999999,-3.791128123192964e-10,46.39999999999999,0.001866443021096552
51.19999999999999,1.163804228920371e-05,51.19999999999999,-3.872073405047039e-10,51.19999999999999,0.001878089803880612
55.99999999999999,1.173417734899738e-05,55.99999999999999,-3.962586091203927e-10,55.99999999999999,0.001889696208529378
60.79999999999998,1.183295542419038e-05,60.79999999999998,-4.077186578124482e-10,60.79999999999998,0.001901268311382831
65.59999999999998,1.193651291095808e-05,65.59999999999998,-4.239448176960961e-10,65.59999999999998,0.001912815902073399
70.39999999999998,1.20447761249789e-05,70.39999999999998,-4.49623966661199e-10,70.39999999999998,0.001924346630355943
75.19999999999997,1.21584875753612e-05,75.19999999999997,-4.927795767891917e-10,75.19999999999997,0.001935869733569244
79.99999999999997,1.227848169388534e-05,79.99999999999997,-5.670531471667907e-10,79.99999999999997,0.001947394946166361
84.79999999999997,1.240567901499263e-05,84.79999999999997,-6.951000099711191e-10,84.79999999999997,0.001958932266873971
89.59999999999997,1.25410931095321e-05,89.59999999999997,-9.137567388021756e-10,89.59999999999997,0.001970491678445427
94.39999999999996,1.268583976809902e-05,94.39999999999996,-1.28174950053086e-09,94.39999999999996,0.001982082836296192
99.19999999999996,1.284114773720032e-05,99.19999999999996,-1.891012121981605e-09,99.19999999999996,0.00199371476254515
104,1.300837753039532e-05,104,-2.88308115010572e-09,104,0.002005395581457525
108.8,1.318904631536293e-05,108.8,-4.472570594619786e-09,108.8,0.002017132338377383
113.6,1.338486584233827e-05,113.6,-6.980474856052812e-09,113.6,0.002028930917998595
118.3999999999999,1.359779935408348e-05,118.3999999999999,-1.088100171515029e-08,118.3999999999999,0.002040796073781108
123.1999999999999,1.383014738642443e-05,123.1999999999999,-1.686692793679108e-08,123.1999999999999,0.002052731576451348
127.9999999999999,1.408467791196813e-05,127.9999999999999,-2.594010825385301e-08,127.9999999999999,0.002064740464149164
132.8,1.436628199554786e-05,132.8,-3.953552940996943e-08,132.8,0.002076828003340577
137.6,1.467662280395461e-05,137.6,-5.969070427033312e-08,137.6,0.002088991638390701
142.4,1.502293834644835e-05,142.4,-8.927015038516873e-08,142.4,0.002101236840361552
147.2,1.541345736872874e-05,147.2,-1.322855201416592e-07,147.2,0.002113567267457062
152,1.58601905466834e-05,152,-1.942744836762243e-07,152,0.002125987389408571
156.8,1.638167428837549e-05,156.8,-2.82866503826364e-07,156.8,0.002138502595009187
161.6,1.700861058254641e-05,161.6,-4.084514664421162e-07,161.6,0.002151119494505315
166.4,1.779709030016331e-05,166.4,-5.851025892755725e-07,166.4,0.002163847687656951
171.2,1.886618754979268e-05,171.2,-8.317431451375878e-07,171.2,0.002176705169517947
176.0000000000001,2.054988008697057e-05,176.0000000000001,-1.17366148675925e-06,176.0000000000001,0.002189729715016655
180.8000000000001,2.610446089517607e-05,180.8000000000001,-1.644367179374267e-06,180.8000000000001,0.002202992256296465
185.6000000000001,1.409429512334273e-05,185.6000000000001,-2.288073177042081e-06,185.6000000000001,0.002216608162141291
190.4000000000001,1.408218119425814e-05,190.4000000000001,-3.162688005765009e-06,190.4000000000001,0.002230738594998733
195.2000000000001,1.409432339184828e-05,195.2000000000001,-4.343640967852093e-06,195.2000000000001,0.00224558580286472
200,1.412296949730336e-05,200,-5.928793835616287e-06,200,0.002261390517311865
